"MEASURE","Measure","PROP_TYPE","Property type","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2011-Q2","Jun-2011",-0.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2011-Q3","Sep-2011",-2.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2011-Q4","Dec-2011",-4.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2012-Q1","Mar-2012",-6.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2012-Q2","Jun-2012",-4.6,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2012-Q3","Sep-2012",-2.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2012-Q4","Dec-2012",-3.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2013-Q1","Mar-2013",0.6,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2013-Q2","Jun-2013",1.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2013-Q3","Sep-2013",3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2013-Q4","Dec-2013",5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2014-Q1","Mar-2014",3.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2014-Q2","Jun-2014",4.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2014-Q3","Sep-2014",3.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2014-Q4","Dec-2014",1.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2015-Q1","Mar-2015",1.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2015-Q2","Jun-2015",1.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2015-Q3","Sep-2015",1.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2015-Q4","Dec-2015",3.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2016-Q1","Mar-2016",4.2,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2016-Q2","Jun-2016",4.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2016-Q3","Sep-2016",6.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2016-Q4","Dec-2016",8.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","6GHOB","Greater Hobart","Q","Quarterly","2017-Q1","Mar-2017",11.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2002-Q1","Mar-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2002-Q2","Jun-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2002-Q3","Sep-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2002-Q4","Dec-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2003-Q1","Mar-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2003-Q2","Jun-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2003-Q3","Sep-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2003-Q4","Dec-2003",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2004-Q1","Mar-2004",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2004-Q2","Jun-2004",,"q","not available"
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2004-Q3","Sep-2004",7.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2004-Q4","Dec-2004",7.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2005-Q1","Mar-2005",5.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2005-Q2","Jun-2005",5.2,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2005-Q3","Sep-2005",4.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2005-Q4","Dec-2005",4.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2006-Q1","Mar-2006",5.2,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2006-Q2","Jun-2006",5.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2006-Q3","Sep-2006",5.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2006-Q4","Dec-2006",5.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2007-Q1","Mar-2007",6.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2007-Q2","Jun-2007",11.6,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2007-Q3","Sep-2007",17.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2007-Q4","Dec-2007",21.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2008-Q1","Mar-2008",22.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2008-Q2","Jun-2008",14.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2008-Q3","Sep-2008",8.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2008-Q4","Dec-2008",1.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2009-Q1","Mar-2009",-1.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2009-Q2","Jun-2009",2.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2009-Q3","Sep-2009",3.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2009-Q4","Dec-2009",8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2010-Q1","Mar-2010",10.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2010-Q2","Jun-2010",9.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2010-Q3","Sep-2010",6.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2010-Q4","Dec-2010",3.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2011-Q1","Mar-2011",0.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2011-Q2","Jun-2011",-3.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2011-Q3","Sep-2011",-3.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2011-Q4","Dec-2011",-3.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2012-Q1","Mar-2012",-3.9,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2012-Q2","Jun-2012",-1.4,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2012-Q3","Sep-2012",-1.2,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2012-Q4","Dec-2012",-0.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2013-Q1","Mar-2013",0.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2013-Q2","Jun-2013",1.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2013-Q3","Sep-2013",2.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2013-Q4","Dec-2013",4.2,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2014-Q1","Mar-2014",5.6,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2014-Q2","Jun-2014",4.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2014-Q3","Sep-2014",4.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2014-Q4","Dec-2014",2.8,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2015-Q1","Mar-2015",2.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2015-Q2","Jun-2015",2.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2015-Q3","Sep-2015",3.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2015-Q4","Dec-2015",3.3,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2016-Q1","Mar-2016",3.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2016-Q2","Jun-2016",3.5,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2016-Q3","Sep-2016",3.2,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2016-Q4","Dec-2016",4.1,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2017-Q1","Mar-2017",5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q1","Mar-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q2","Jun-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q3","Sep-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2002-Q4","Dec-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q1","Mar-2003",13.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q2","Jun-2003",12.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q3","Sep-2003",14.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2003-Q4","Dec-2003",15.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q1","Mar-2004",10.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q2","Jun-2004",4.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q3","Sep-2004",0.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2004-Q4","Dec-2004",0.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q1","Mar-2005",2.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q2","Jun-2005",4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q3","Sep-2005",3.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2005-Q4","Dec-2005",2.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q1","Mar-2006",4.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q2","Jun-2006",6.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q3","Sep-2006",8.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2006-Q4","Dec-2006",9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q1","Mar-2007",9.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q2","Jun-2007",13.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q3","Sep-2007",17.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2007-Q4","Dec-2007",23,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2008-Q1","Mar-2008",23.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2008-Q2","Jun-2008",14.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2008-Q3","Sep-2008",5.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2008-Q4","Dec-2008",-3.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2009-Q1","Mar-2009",-5.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2009-Q2","Jun-2009",0.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2009-Q3","Sep-2009",10.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2009-Q4","Dec-2009",19.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2010-Q1","Mar-2010",26.4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2010-Q2","Jun-2010",22.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2010-Q3","Sep-2010",13.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2010-Q4","Dec-2010",7.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2011-Q1","Mar-2011",1.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2011-Q2","Jun-2011",-2.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2011-Q3","Sep-2011",-3.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2011-Q4","Dec-2011",-5.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2012-Q1","Mar-2012",-5.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2012-Q2","Jun-2012",-4,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2012-Q3","Sep-2012",-3.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2012-Q4","Dec-2012",0,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2013-Q1","Mar-2013",1.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2013-Q2","Jun-2013",3.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2013-Q3","Sep-2013",8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2013-Q4","Dec-2013",10,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2014-Q1","Mar-2014",10.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2014-Q2","Jun-2014",10.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2014-Q3","Sep-2014",7.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2014-Q4","Dec-2014",5.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2015-Q1","Mar-2015",5.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2015-Q2","Jun-2015",9.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2015-Q3","Sep-2015",11.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2015-Q4","Dec-2015",11.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2016-Q1","Mar-2016",11.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2016-Q2","Jun-2016",9.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2016-Q3","Sep-2016",8.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2016-Q4","Dec-2016",13.1,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","2GMEL","Greater Melbourne","Q","Quarterly","2017-Q1","Mar-2017",16.1,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2003-Q3","Sep-2003",85.3,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2003-Q4","Dec-2003",88.2,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2004-Q1","Mar-2004",87,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2004-Q2","Jun-2004",84.4,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2004-Q3","Sep-2004",84.2,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2004-Q4","Dec-2004",84.8,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2005-Q1","Mar-2005",83.2,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2005-Q2","Jun-2005",82.6,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2005-Q3","Sep-2005",81.4,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2005-Q4","Dec-2005",81.8,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2006-Q1","Mar-2006",80.8,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2006-Q2","Jun-2006",82.3,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2006-Q3","Sep-2006",82,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2006-Q4","Dec-2006",82.7,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2007-Q1","Mar-2007",81.9,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2007-Q2","Jun-2007",85.2,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2007-Q3","Sep-2007",87.3,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2007-Q4","Dec-2007",89.2,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2008-Q1","Mar-2008",88.5,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2008-Q2","Jun-2008",87.3,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2008-Q3","Sep-2008",85.7,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2008-Q4","Dec-2008",84.5,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2009-Q1","Mar-2009",83.9,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2009-Q2","Jun-2009",87.5,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2009-Q3","Sep-2009",91.1,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2009-Q4","Dec-2009",96,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2010-Q1","Mar-2010",98.9,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2010-Q2","Jun-2010",101.4,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2010-Q3","Sep-2010",101.1,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2010-Q4","Dec-2010",101.3,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2011-Q1","Mar-2011",101,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2011-Q2","Jun-2011",101.4,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2011-Q3","Sep-2011",99.9,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2011-Q4","Dec-2011",98.4,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2012-Q1","Mar-2012",100.3,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2012-Q2","Jun-2012",101.4,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2012-Q3","Sep-2012",100.9,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2012-Q4","Dec-2012",103.7,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2013-Q1","Mar-2013",104.7,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2013-Q2","Jun-2013",108.7,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2013-Q3","Sep-2013",112.8,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2013-Q4","Dec-2013",119,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2014-Q1","Mar-2014",121.7,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2014-Q2","Jun-2014",126,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2014-Q3","Sep-2014",128.8,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2014-Q4","Dec-2014",133.4,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2015-Q1","Mar-2015",137.6,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2015-Q2","Jun-2015",149.8,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2015-Q3","Sep-2015",154.4,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2015-Q4","Dec-2015",151.9,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2016-Q1","Mar-2016",150.9,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2016-Q2","Jun-2016",155.2,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2016-Q3","Sep-2016",159.3,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2016-Q4","Dec-2016",167.6,,
"1","Index Number","3","Residential property","1GSYD","Greater Sydney","Q","Quarterly","2017-Q1","Mar-2017",172.7,,
"3","Percentage change from corresponding quarter of the previous year","3","Residential property","5GPER","Greater Perth","Q","Quarterly","2002-Q1","Mar-2002",,"u","not applicable"
