"MEASURE","Measure","INDEX","Index type","SECTOR","Sector","INDUSTRY","Industry","REGION","Region","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","1998-Q3","Sep-1998",69.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","1998-Q4","Dec-1998",70,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","1999-Q1","Mar-1999",70.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","1999-Q2","Jun-1999",70.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","1999-Q3","Sep-1999",71.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","1999-Q4","Dec-1999",71.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2000-Q1","Mar-2000",72.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2000-Q2","Jun-2000",72.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2000-Q3","Sep-2000",73.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2000-Q4","Dec-2000",74,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2001-Q1","Mar-2001",74.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2001-Q2","Jun-2001",74.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2001-Q3","Sep-2001",75.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2001-Q4","Dec-2001",76.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2002-Q1","Mar-2002",76.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2002-Q2","Jun-2002",77.1,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2002-Q3","Sep-2002",77.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2002-Q4","Dec-2002",78.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2003-Q1","Mar-2003",79.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2003-Q2","Jun-2003",79.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2003-Q3","Sep-2003",80.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2003-Q4","Dec-2003",81.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2004-Q1","Mar-2004",82,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2004-Q2","Jun-2004",82.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2004-Q3","Sep-2004",83.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2004-Q4","Dec-2004",84.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2005-Q1","Mar-2005",85,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2005-Q2","Jun-2005",85.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2005-Q3","Sep-2005",86.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2005-Q4","Dec-2005",88.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2006-Q1","Mar-2006",89,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2006-Q2","Jun-2006",89.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2006-Q3","Sep-2006",90.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2006-Q4","Dec-2006",91.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2007-Q1","Mar-2007",92.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2007-Q2","Jun-2007",93.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2007-Q3","Sep-2007",94.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2007-Q4","Dec-2007",95.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2008-Q1","Mar-2008",96.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2008-Q2","Jun-2008",97.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2008-Q3","Sep-2008",98.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2008-Q4","Dec-2008",99.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2009-Q1","Mar-2009",100.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2009-Q2","Jun-2009",101.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2009-Q3","Sep-2009",102,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2009-Q4","Dec-2009",102.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2010-Q1","Mar-2010",103.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2010-Q2","Jun-2010",103.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2010-Q3","Sep-2010",105.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2010-Q4","Dec-2010",106.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2011-Q1","Mar-2011",107.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2011-Q2","Jun-2011",107.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2011-Q3","Sep-2011",109.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2011-Q4","Dec-2011",110.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2012-Q1","Mar-2012",111.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2012-Q2","Jun-2012",112.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2012-Q3","Sep-2012",113.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2012-Q4","Dec-2012",114.1,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2013-Q1","Mar-2013",114.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2013-Q2","Jun-2013",115.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2013-Q3","Sep-2013",116.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2013-Q4","Dec-2013",117,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2014-Q1","Mar-2014",117.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2014-Q2","Jun-2014",118.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2014-Q3","Sep-2014",119.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2014-Q4","Dec-2014",120,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2015-Q1","Mar-2015",120.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2015-Q2","Jun-2015",120.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2015-Q3","Sep-2015",121.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2015-Q4","Dec-2015",122.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2016-Q1","Mar-2016",122.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2016-Q2","Jun-2016",122.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2016-Q3","Sep-2016",123.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2016-Q4","Dec-2016",124.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","3","Queensland","10","Original","Q","Quarterly","2017-Q1","Mar-2017",124.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","4","South Australia","10","Original","Q","Quarterly","1997-Q3","Sep-1997",67.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","4","South Australia","10","Original","Q","Quarterly","1997-Q4","Dec-1997",68.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","1","Private","-","All industries","4","South Australia","10","Original","Q","Quarterly","1998-Q1","Mar-1998",68.8,,
